State,Facility ID,Unit ID,Date,Hour,Operating Time,Gross Load (MW),Primary Fuel Type
NE,2265,1A,2024-07-15,16,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,17,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,18,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,19,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,20,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,21,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,22,0,,Pipeline Natural Gas
NE,2265,1A,2024-07-15,23,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,0,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,1,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,2,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,3,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,4,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,5,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,6,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,7,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,8,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,9,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,10,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,11,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,12,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,13,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,14,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,15,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,16,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,17,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,18,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,19,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,20,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,21,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,22,0,,Pipeline Natural Gas
NE,2265,1B,2024-07-15,23,0,,Pipeline Natural Gas
NE,2266,1A,2024-07-15,0,0,,Diesel Oil
NE,2266,1A,2024-07-15,1,0,,Diesel Oil
NE,2266,1A,2024-07-15,2,0,,Diesel Oil
NE,2266,1A,2024-07-15,3,0,,Diesel Oil
NE,2266,1A,2024-07-15,4,0,,Diesel Oil
NE,2266,1A,2024-07-15,5,0,,Diesel Oil
NE,2266,1A,2024-07-15,6,0,,Diesel Oil
NE,2266,1A,2024-07-15,7,0,,Diesel Oil
NE,2266,1A,2024-07-15,8,0,,Diesel Oil
NE,2266,1A,2024-07-15,9,0,,Diesel Oil
NE,2266,1A,2024-07-15,10,0,,Diesel Oil
NE,2266,1A,2024-07-15,11,0,,Diesel Oil
NE,2266,1A,2024-07-15,12,0,,Diesel Oil
NE,2266,1A,2024-07-15,13,0,,Diesel Oil
NE,2266,1A,2024-07-15,14,0,,Diesel Oil
NE,2266,1A,2024-07-15,15,1,17,Diesel Oil
NE,2266,1A,2024-07-15,16,1,17,Diesel Oil
NE,2266,1A,2024-07-15,17,1,17,Diesel Oil
NE,2266,1A,2024-07-15,18,0.72,11,Diesel Oil
NE,2266,1A,2024-07-15,19,0,,Diesel Oil
NE,2266,1A,2024-07-15,20,0,,Diesel Oil
NE,2266,1A,2024-07-15,21,0,,Diesel Oil
NE,2266,1A,2024-07-15,22,0,,Diesel Oil
NE,2266,1A,2024-07-15,23,0,,Diesel Oil
NE,2266,1B,2024-07-15,0,0,,Diesel Oil
NE,2266,1B,2024-07-15,1,0,,Diesel Oil
NE,2266,1B,2024-07-15,2,0,,Diesel Oil
NE,2266,1B,2024-07-15,3,0,,Diesel Oil
NE,2266,1B,2024-07-15,4,0,,Diesel Oil
NE,2266,1B,2024-07-15,5,0,,Diesel Oil
NE,2266,1B,2024-07-15,6,0,,Diesel Oil
NE,2266,1B,2024-07-15,7,0,,Diesel Oil
NE,2266,1B,2024-07-15,8,0,,Diesel Oil
NE,2266,1B,2024-07-15,9,0,,Diesel Oil
NE,2266,1B,2024-07-15,10,0,,Diesel Oil
NE,2266,1B,2024-07-15,11,0,,Diesel Oil
NE,2266,1B,2024-07-15,12,0,,Diesel Oil
NE,2266,1B,2024-07-15,13,0,,Diesel Oil
NE,2266,1B,2024-07-15,14,0,,Diesel Oil
NE,2266,1B,2024-07-15,15,1,17,Diesel Oil
NE,2266,1B,2024-07-15,16,1,17,Diesel Oil
NE,2266,1B,2024-07-15,17,1,17,Diesel Oil
NE,2266,1B,2024-07-15,18,0.72,11,Diesel Oil
NE,2266,1B,2024-07-15,19,0,,Diesel Oil
NE,2266,1B,2024-07-15,20,0,,Diesel Oil
NE,2266,1B,2024-07-15,21,0,,Diesel Oil
NE,2266,1B,2024-07-15,22,0,,Diesel Oil
NE,2266,1B,2024-07-15,23,0,,Diesel Oil
NE,2271,1A,2024-07-15,0,0,,Diesel Oil
NE,2271,1A,2024-07-15,1,0,,Diesel Oil
NE,2271,1A,2024-07-15,2,0,,Diesel Oil
NE,2271,1A,2024-07-15,3,0,,Diesel Oil
NE,2271,1A,2024-07-15,4,0,,Diesel Oil
NE,2271,1A,2024-07-15,5,0,,Diesel Oil
NE,2271,1A,2024-07-15,6,0,,Diesel Oil
NE,2271,1A,2024-07-15,7,0,,Diesel Oil
NE,2271,1A,2024-07-15,8,0,,Diesel Oil
NE,2271,1A,2024-07-15,9,0,,Diesel Oil
NE,2271,1A,2024-07-15,10,0,,Diesel Oil
NE,2271,1A,2024-07-15,11,0,,Diesel Oil
NE,2271,1A,2024-07-15,12,0,,Diesel Oil
NE,2271,1A,2024-07-15,13,0,,Diesel Oil
NE,2271,1A,2024-07-15,14,0,,Diesel Oil
NE,2271,1A,2024-07-15,15,0.48,6,Diesel Oil
NE,2271,1A,2024-07-15,16,1,15,Diesel Oil
NE,2271,1A,2024-07-15,17,1,15,Diesel Oil
NE,2271,1A,2024-07-15,18,0.15,3,Diesel Oil
NE,2271,1A,2024-07-15,19,0,,Diesel Oil
NE,2271,1A,2024-07-15,20,0,,Diesel Oil
NE,2271,1A,2024-07-15,21,0,,Diesel Oil
NE,2271,1A,2024-07-15,22,0,,Diesel Oil
NE,2271,1A,2024-07-15,23,0,,Diesel Oil
NE,2271,1B,2024-07-15,0,0,,Diesel Oil
NE,2271,1B,2024-07-15,1,0,,Diesel Oil
NE,2271,1B,2024-07-15,2,0,,Diesel Oil
NE,2271,1B,2024-07-15,3,0,,Diesel Oil
NE,2271,1B,2024-07-15,4,0,,Diesel Oil
NE,2271,1B,2024-07-15,5,0,,Diesel Oil
NE,2271,1B,2024-07-15,6,0,,Diesel Oil
NE,2271,1B,2024-07-15,7,0,,Diesel Oil
NE,2271,1B,2024-07-15,8,0,,Diesel Oil
NE,2271,1B,2024-07-15,9,0,,Diesel Oil
NE,2271,1B,2024-07-15,10,0,,Diesel Oil
NE,2271,1B,2024-07-15,11,0,,Diesel Oil
NE,2271,1B,2024-07-15,12,0,,Diesel Oil
NE,2271,1B,2024-07-15,13,0,,Diesel Oil
NE,2271,1B,2024-07-15,14,0,,Diesel Oil
NE,2271,1B,2024-07-15,15,0.48,7,Diesel Oil
NE,2271,1B,2024-07-15,16,1,15,Diesel Oil
NE,2271,1B,2024-07-15,17,1,15,Diesel Oil
NE,2271,1B,2024-07-15,18,0.15,3,Diesel Oil
NE,2271,1B,2024-07-15,19,0,,Diesel Oil
NE,2271,1B,2024-07-15,20,0,,Diesel Oil
NE,2271,1B,2024-07-15,21,0,,Diesel Oil
NE,2271,1B,2024-07-15,22,0,,Diesel Oil
NE,2271,1B,2024-07-15,23,0,,Diesel Oil
NE,2277,1,2024-07-15,0,1,64,Coal
NE,2277,1,2024-07-15,1,1,64,Coal
NE,2277,1,2024-07-15,2,1,64,Coal
NE,2277,1,2024-07-15,3,1,64,Coal
NE,2277,1,2024-07-15,4,1,64,Coal
NE,2277,1,2024-07-15,5,1,64,Coal
NE,2277,1,2024-07-15,6,1,66,Coal
NE,2277,1,2024-07-15,7,1,101,Coal
NE,2277,1,2024-07-15,8,1,113,Coal
NE,2277,1,2024-07-15,9,1,113,Coal
NE,2277,1,2024-07-15,10,1,112,Coal
NE,2277,1,2024-07-15,11,1,112,Coal
NE,2277,1,2024-07-15,12,1,112,Coal
NE,2277,1,2024-07-15,13,1,111,Coal
NE,2277,1,2024-07-15,14,1,111,Coal
NE,2277,1,2024-07-15,15,1,111,Coal
NE,2277,1,2024-07-15,16,1,109,Coal
NE,2277,1,2024-07-15,17,1,110,Coal
NE,2277,1,2024-07-15,18,1,110,Coal
NE,2277,1,2024-07-15,19,1,110,Coal
NE,2277,1,2024-07-15,20,1,110,Coal
NE,2277,1,2024-07-15,21,1,101,Coal
NE,2277,1,2024-07-15,22,1,74,Coal
NE,2277,1,2024-07-15,23,1,75,Coal
NE,2277,2,2024-07-15,0,1,63,Coal
NE,2277,2,2024-07-15,1,1,63,Coal
NE,2277,2,2024-07-15,2,1,63,Coal
NE,2277,2,2024-07-15,3,1,63,Coal
NE,2277,2,2024-07-15,4,1,64,Coal
NE,2277,2,2024-07-15,5,1,64,Coal
NE,2277,2,2024-07-15,6,1,66,Coal
NE,2277,2,2024-07-15,7,1,104,Coal
NE,2277,2,2024-07-15,8,1,122,Coal
NE,2277,2,2024-07-15,9,1,123,Coal
NE,2277,2,2024-07-15,10,1,123,Coal
NE,2277,2,2024-07-15,11,1,124,Coal
NE,2277,2,2024-07-15,12,1,122,Coal
NE,2277,2,2024-07-15,13,1,122,Coal
NE,2277,2,2024-07-15,14,1,121,Coal
NE,2277,2,2024-07-15,15,1,122,Coal
NE,2277,2,2024-07-15,16,1,122,Coal
NE,2277,2,2024-07-15,17,1,122,Coal
NE,2277,2,2024-07-15,18,1,122,Coal
NE,2277,2,2024-07-15,19,1,122,Coal
NE,2277,2,2024-07-15,20,1,123,Coal
NE,2277,2,2024-07-15,21,1,118,Coal
NE,2277,2,2024-07-15,22,1,76,Coal
NE,2277,2,2024-07-15,23,1,73,Coal
NE,2290,1,2024-07-15,0,0,,Diesel Oil
NE,2290,1,2024-07-15,1,0,,Diesel Oil
NE,2290,1,2024-07-15,2,0,,Diesel Oil
NE,2290,1,2024-07-15,3,0,,Diesel Oil
NE,2290,1,2024-07-15,4,0,,Diesel Oil
NE,2290,1,2024-07-15,5,0,,Diesel Oil
NE,2290,1,2024-07-15,6,0,,Diesel Oil
NE,2290,1,2024-07-15,7,0,,Diesel Oil
NE,2290,1,2024-07-15,8,0,,Diesel Oil
NE,2290,1,2024-07-15,9,0,,Diesel Oil
NE,2290,1,2024-07-15,10,0,,Diesel Oil
NE,2290,1,2024-07-15,11,0,,Diesel Oil
NE,2290,1,2024-07-15,12,0,,Diesel Oil
NE,2290,1,2024-07-15,13,0,,Diesel Oil
NE,2290,1,2024-07-15,14,0.34,8,Diesel Oil
NE,2290,1,2024-07-15,15,1,23,Diesel Oil
NE,2290,1,2024-07-15,16,1,22,Diesel Oil
NE,2290,1,2024-07-15,17,1,23,Diesel Oil
NE,2290,1,2024-07-15,18,0.64,10,Diesel Oil
NE,2290,1,2024-07-15,19,0,,Diesel Oil
NE,2290,1,2024-07-15,20,0,,Diesel Oil
NE,2290,1,2024-07-15,21,0,,Diesel Oil
NE,2290,1,2024-07-15,22,0,,Diesel Oil
NE,2290,1,2024-07-15,23,0,,Diesel Oil
NE,2290,2,2024-07-15,0,0,,Diesel Oil
NE,2290,2,2024-07-15,1,0,,Diesel Oil
NE,2290,2,2024-07-15,2,0,,Diesel Oil
NE,2290,2,2024-07-15,3,0,,Diesel Oil
NE,2290,2,2024-07-15,4,0,,Diesel Oil
NE,2290,2,2024-07-15,5,0,,Diesel Oil
NE,2290,2,2024-07-15,6,0,,Diesel Oil
NE,2290,2,2024-07-15,7,0,,Diesel Oil
NE,2290,2,2024-07-15,8,0,,Diesel Oil
NE,2290,2,2024-07-15,9,0,,Diesel Oil
NE,2290,2,2024-07-15,10,0,,Diesel Oil
NE,2290,2,2024-07-15,11,0,,Diesel Oil
NE,2290,2,2024-07-15,12,0,,Diesel Oil
NE,2290,2,2024-07-15,13,0,,Diesel Oil
NE,2290,2,2024-07-15,14,0.35,8,Diesel Oil
NE,2290,2,2024-07-15,15,1,24,Diesel Oil
NE,2290,2,2024-07-15,16,1,22,Diesel Oil
NE,2290,2,2024-07-15,17,1,22,Diesel Oil
NE,2290,2,2024-07-15,18,0.65,10,Diesel Oil
NE,2290,2,2024-07-15,19,0,,Diesel Oil
NE,2290,2,2024-07-15,20,0,,Diesel Oil
NE,2290,2,2024-07-15,21,0,,Diesel Oil
NE,2290,2,2024-07-15,22,0,,Diesel Oil
NE,2290,2,2024-07-15,23,0,,Diesel Oil
NE,2291,1,2024-07-15,0,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,1,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,2,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,3,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,4,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,5,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,6,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,7,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,8,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,9,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,10,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,11,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,12,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,13,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,14,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,15,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,16,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,17,0,,Pipeline Natural Gas
NE,2291,1,2024-07-15,18,0.13,0,Pipeline Natural Gas
NE,2291,1,2024-07-15,19,1,0,Pipeline Natural Gas
NE,2291,1,2024-07-15,20,1,0,Pipeline Natural Gas
NE,2291,1,2024-07-15,21,1,0,Pipeline Natural Gas
NE,2291,1,2024-07-15,22,1,0,Pipeline Natural Gas
NE,2291,1,2024-07-15,23,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,0,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,1,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,2,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,3,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,4,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,5,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,6,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,7,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,8,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,9,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,10,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,11,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,12,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,13,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,14,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,15,0,,Pipeline Natural Gas
NE,2291,2,2024-07-15,16,0.27,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,17,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,18,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,19,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,20,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,21,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,22,1,0,Pipeline Natural Gas
NE,2291,2,2024-07-15,23,1,0,Pipeline Natural Gas
NE,2291,3,2024-07-15,0,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,1,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,2,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,3,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,4,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,5,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,6,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,7,1,41,Pipeline Natural Gas
NE,2291,3,2024-07-15,8,1,44,Pipeline Natural Gas
NE,2291,3,2024-07-15,9,1,75,Pipeline Natural Gas
NE,2291,3,2024-07-15,10,1,81,Pipeline Natural Gas
NE,2291,3,2024-07-15,11,1,81,Pipeline Natural Gas
NE,2291,3,2024-07-15,12,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,13,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,14,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,15,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,16,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,17,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,18,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,19,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,20,1,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,21,0.45,82,Pipeline Natural Gas
NE,2291,3,2024-07-15,22,0.48,1,Pipeline Natural Gas
NE,2291,3,2024-07-15,23,1,17,Pipeline Natural Gas
NE,2291,4,2024-07-15,0,1,65,Coal
NE,2291,4,2024-07-15,1,1,65,Coal
NE,2291,4,2024-07-15,2,1,65,Coal
NE,2291,4,2024-07-15,3,1,65,Coal
NE,2291,4,2024-07-15,4,1,65,Coal
NE,2291,4,2024-07-15,5,1,65,Coal
NE,2291,4,2024-07-15,6,1,65,Coal
NE,2291,4,2024-07-15,7,1,87,Coal
NE,2291,4,2024-07-15,8,1,89,Coal
NE,2291,4,2024-07-15,9,1,89,Coal
NE,2291,4,2024-07-15,10,1,89,Coal
NE,2291,4,2024-07-15,11,1,89,Coal
NE,2291,4,2024-07-15,12,1,89,Coal
NE,2291,4,2024-07-15,13,1,89,Coal
NE,2291,4,2024-07-15,14,1,88,Coal
NE,2291,4,2024-07-15,15,1,89,Coal
NE,2291,4,2024-07-15,16,1,89,Coal
NE,2291,4,2024-07-15,17,1,89,Coal
NE,2291,4,2024-07-15,18,1,89,Coal
NE,2291,4,2024-07-15,19,1,89,Coal
NE,2291,4,2024-07-15,20,1,89,Coal
NE,2291,4,2024-07-15,21,1,82,Coal
NE,2291,4,2024-07-15,22,1,65,Coal
NE,2291,4,2024-07-15,23,1,75,Coal
NE,2291,5,2024-07-15,0,0,,Coal
NE,2291,5,2024-07-15,1,0,,Coal
NE,2291,5,2024-07-15,2,0,,Coal
NE,2291,5,2024-07-15,3,0,,Coal
NE,2291,5,2024-07-15,4,0,,Coal
NE,2291,5,2024-07-15,5,0,,Coal
NE,2291,5,2024-07-15,6,0,,Coal
NE,2291,5,2024-07-15,7,0,,Coal
NE,2291,5,2024-07-15,8,0,,Coal
NE,2291,5,2024-07-15,9,0,,Coal
NE,2291,5,2024-07-15,10,0,,Coal
NE,2291,5,2024-07-15,11,0,,Coal
NE,2291,5,2024-07-15,12,0,,Coal
NE,2291,5,2024-07-15,13,0,,Coal
NE,2291,5,2024-07-15,14,0,,Coal
NE,2291,5,2024-07-15,15,0,,Coal
NE,2291,5,2024-07-15,16,0,,Coal
NE,2291,5,2024-07-15,17,0,,Coal
NE,2291,5,2024-07-15,18,0,,Coal
NE,2291,5,2024-07-15,19,0,,Coal
NE,2291,5,2024-07-15,20,0,,Coal
NE,2291,5,2024-07-15,21,0,,Coal
NE,2291,5,2024-07-15,22,0,,Coal
NE,2291,5,2024-07-15,23,0,,Coal
NE,2292,1,2024-07-15,0,1,22,Diesel Oil
NE,2292,1,2024-07-15,1,1,22,Diesel Oil
NE,2292,1,2024-07-15,2,1,22,Diesel Oil
NE,2292,1,2024-07-15,3,1,22,Diesel Oil
NE,2292,1,2024-07-15,4,1,22,Diesel Oil
NE,2292,1,2024-07-15,5,1,22,Diesel Oil
NE,2292,1,2024-07-15,6,1,22,Diesel Oil
NE,2292,1,2024-07-15,7,1,22,Diesel Oil
NE,2292,1,2024-07-15,8,1,22,Diesel Oil
NE,2292,1,2024-07-15,9,1,22,Diesel Oil
NE,2292,1,2024-07-15,10,1,26,Diesel Oil
NE,2292,1,2024-07-15,11,1,39,Diesel Oil
NE,2292,1,2024-07-15,12,1,50,Diesel Oil
NE,2292,1,2024-07-15,13,1,50,Diesel Oil
NE,2292,1,2024-07-15,14,1,50,Diesel Oil
NE,2292,1,2024-07-15,15,1,50,Diesel Oil
NE,2292,1,2024-07-15,16,1,50,Diesel Oil
NE,2292,1,2024-07-15,17,1,50,Diesel Oil
NE,2292,1,2024-07-15,18,1,50,Diesel Oil
NE,2292,1,2024-07-15,19,0.55,39,Diesel Oil
NE,2292,1,2024-07-15,20,0,,Diesel Oil
NE,2292,1,2024-07-15,21,0,,Diesel Oil
NE,2292,1,2024-07-15,22,0,,Diesel Oil
NE,2292,1,2024-07-15,23,0,,Diesel Oil
NE,2292,2,2024-07-15,0,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,1,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,2,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,3,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,4,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,5,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,6,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,7,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,8,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,9,1,22,Pipeline Natural Gas
NE,2292,2,2024-07-15,10,1,28,Pipeline Natural Gas
NE,2292,2,2024-07-15,11,1,40,Pipeline Natural Gas
NE,2292,2,2024-07-15,12,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,13,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,14,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,15,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,16,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,17,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,18,1,50,Pipeline Natural Gas
NE,2292,2,2024-07-15,19,1,47,Pipeline Natural Gas
NE,2292,2,2024-07-15,20,0.13,8,Pipeline Natural Gas
NE,2292,2,2024-07-15,21,0,,Pipeline Natural Gas
NE,2292,2,2024-07-15,22,0,,Pipeline Natural Gas
NE,2292,2,2024-07-15,23,0,,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,0,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,1,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,2,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,3,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,4,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,5,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,6,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,7,1,60,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,8,1,55,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,9,1,77,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,10,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,11,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,12,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,13,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,14,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,15,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,16,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,17,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,18,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,19,1,86,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,20,0.17,46,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,21,0,,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,22,0,,Pipeline Natural Gas
NE,2292,CT3,2024-07-15,23,0,,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,0,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,1,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,2,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,3,1,14,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,4,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,5,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,6,1,14,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,7,1,14,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,8,1,13,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,9,1,16,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,10,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,11,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,12,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,13,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,14,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,15,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,16,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,17,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,18,1,21,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,19,0.2,18,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,20,0,,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,21,0,,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,22,0,,Pipeline Natural Gas
NE,2292,CT4A,2024-07-15,23,0,,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,0,1,12,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,1,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,2,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,3,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,4,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,5,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,6,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,7,1,14,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,8,1,13,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,9,1,16,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,10,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,11,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,12,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,13,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,14,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,15,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,16,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,17,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,18,1,20,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,19,0.25,17,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,20,0,,Pipeline Natural Gas
NE,2292,CT4B,2024-07-15,21,0,,Pipeline Natural Gas
