State,Facility ID,Unit ID,Latitude,Longitude,Primary Fuel Type,Operating Status,Associated Generators & Nameplate Capacity (MWe)
UT,50951,1,39.5472,-110.3917,Coal,Operating,GEN1 (58.1)
TN,50956,11,35.2964,-84.7569,Pipeline Natural Gas,Operating,
TN,50956,12,35.2964,-84.7569,Pipeline Natural Gas,Operating,
PA,50974,1,41.2678,-79.8114,Coal,Operating,GEN1 (94.8)
PA,50974,2,41.2678,-79.8114,Coal,Operating,GEN1 (94.8)
NY,50978,A,43.0611,-76.0819,Pipeline Natural Gas,Operating,"GEN3 (27.8), GEN1 (48.8)"
NY,50978,B,43.0611,-76.0819,Pipeline Natural Gas,Operating,"GEN3 (27.8), GEN2 (48.8)"
VT,51026,1,44.2131,-72.0572,Wood,Operating,1 (20)
RI,51030,1,42.0099,-71.6701,Pipeline Natural Gas,Operating,"GEN1 (82.8), GEN3 (88.6)"
RI,51030,2,42.0099,-71.6701,Pipeline Natural Gas,Operating,"GEN2 (82.8), GEN3 (88.6)"
VA,52019,501,37.8181,-77.4478,Pipeline Natural Gas,Operating,"GEN1 (119.6), GEN3 (132), GEN6 (132)"
VA,52019,502,37.8181,-77.4478,Pipeline Natural Gas,Operating,"GEN6 (132), GEN2 (119.6), GEN3 (132)"
VA,52019,601,37.8181,-77.4478,Pipeline Natural Gas,Operating,"GEN4 (119.6), GEN6 (132), GEN3 (132)"
VA,52019,602,37.8181,-77.4478,Pipeline Natural Gas,Operating,"GEN5 (119.6), GEN6 (132), GEN3 (132)"
VA,52019,CT1,37.8181,-77.4478,Pipeline Natural Gas,Operating,GEN7 (170)
VA,52019,CT2,37.8181,-77.4478,Pipeline Natural Gas,Operating,GEN8 (170)
VA,52019,CT3,37.8181,-77.4478,Pipeline Natural Gas,Operating,GEN9 (170)
MA,52026,1,41.6728,-70.9989,Pipeline Natural Gas,Operating,"GEN2 (32), GEN1 (45)"
MA,52026,2,41.6728,-70.9989,Pipeline Natural Gas,Operating,GEN3 (24.7)
VA,52087,CT-1,36.7743,-76.3119,Pipeline Natural Gas,Operating,GEN1 (129.6)
VA,52087,CT-2,36.7743,-76.3119,Pipeline Natural Gas,Operating,GEN2 (129.6)
VA,52087,CT-3,36.7743,-76.3119,Pipeline Natural Gas,Operating,GEN3 (129.6)
TX,52088,GT-A,29.3787,-94.944,Pipeline Natural Gas,Operating,"GEN1 (141), GEN2 (103)"
TX,52088,GT-B,29.3787,-94.944,Pipeline Natural Gas,Operating,"GEN3 (103), GEN1 (141)"
TX,52088,GT-C,29.3787,-94.944,Pipeline Natural Gas,Operating,"GEN1 (141), GEN4 (103)"
VA,52089,BLR010,37.3451,-80.764,Pipeline Natural Gas,Operating,
VA,52089,BLR011,37.3451,-80.764,Pipeline Natural Gas,Operating,
VA,52089,BLR012,37.3451,-80.764,Pipeline Natural Gas,Operating,
VA,52089,BLR013,37.3451,-80.764,Pipeline Natural Gas,Operating,
VA,52089,BLR014,37.3451,-80.764,Pipeline Natural Gas,Operating,
IN,52130,3SPS31,41.6703,-87.4803,Process Gas,Operating,"33TG (18.8), 31TG (10), 35TG (30), 34TG (10), 32TG (10)"
IN,52130,3SPS32,41.6703,-87.4803,Process Gas,Operating,"33TG (18.8), 35TG (30), 32TG (10), 34TG (10), 31TG (10)"
IN,52130,3SPS33,41.6703,-87.4803,Process Gas,Operating,"33TG (18.8), 32TG (10), 35TG (30), 34TG (10), 31TG (10)"
IN,52130,3SPS34,41.6703,-87.4803,Process Gas,Operating,"32TG (10), 33TG (18.8), 34TG (10), 35TG (30), 31TG (10)"
IN,52130,3SPS36,41.6703,-87.4803,Process Gas,Operating,"32TG (10), 35TG (30), 31TG (10), 34TG (10), 33TG (18.8)"
PA,52149,039,40.2128,-75.3022,Pipeline Natural Gas,Operating,GEN2 (33.2)
PA,52149,040,40.2128,-75.3022,Pipeline Natural Gas,Operating,COG3 (38.4)
NY,52168,00001,40.8697,-73.8258,Pipeline Natural Gas,Operating,
NY,52168,00004,40.8697,-73.8258,Pipeline Natural Gas,Operating,"GEN3 (12.9), GEN2 (19.7)"
NY,52168,00006,40.8697,-73.8258,Pipeline Natural Gas,Operating,"GEN4 (12.9), GEN2 (19.7)"
NY,52168,0003HP,40.8697,-73.8258,Pipeline Natural Gas,Operating,GEN2 (19.7)
NY,52168,HPB02,40.8697,-73.8258,Pipeline Natural Gas,Operating,GEN2 (19.7)
TX,52176,1,32.2722,-101.4222,Pipeline Natural Gas,Operating,"GEN3 (75), GEN1 (77.5)"
TX,52176,2,32.2722,-101.4222,Pipeline Natural Gas,Operating,"GEN2 (77.5), GEN3 (75)"
DE,52193,21H1,39.5936,-75.6337,,Operating,
DE,52193,21H701,39.5936,-75.6337,Process Gas,Operating,
DE,52193,37H1,39.5936,-75.6337,Process Gas,Operating,
DE,52193,42H123,39.5936,-75.6337,Process Gas,Operating,
DE,52193,CATCOB,39.5936,-75.6337,Process Gas,Operating,
DE,52193,COKCOB,39.5936,-75.6337,Process Gas,Operating,
DE,52193,DCPP1,39.5936,-75.6337,Process Gas,Operating,
DE,52193,DCPP2,39.5936,-75.6337,Process Gas,Operating,
DE,52193,DCPP3,39.5936,-75.6337,Process Gas,Operating,
DE,52193,DCPP4,39.5936,-75.6337,Process Gas,Operating,"G1 (27.5), G2 (27.5), G3 (75), G4 (10)"
DE,52193,MECCU1,39.5936,-75.6337,Other Gas,Operating,CT1 (92)
DE,52193,MECCU2,39.5936,-75.6337,Other Gas,Operating,CT2 (92)
NY,54034,1GTDBS,42.63,-73.75,Pipeline Natural Gas,Operating,"GEN2 (45.9), GEN1 (58)"
NY,54041,011854,43.1622,-78.7453,Pipeline Natural Gas,Operating,"GEN1 (51), GEN4 (75.3)"
NY,54041,011855,43.1622,-78.7453,Pipeline Natural Gas,Operating,"GEN4 (75.3), GEN2 (51)"
NY,54041,011856,43.1622,-78.7453,Pipeline Natural Gas,Operating,"GEN4 (75.3), GEN3 (51)"
NY,54076,1,42.0875,-78.4578,Pipeline Natural Gas,Operating,"GEN1 (46), GEN2 (44.7)"
VA,54081,BLR03A,37.4556,-77.4308,Pipeline Natural Gas,Operating,GEN3 (67.5)
VA,54081,BLR03B,37.4556,-77.4308,Pipeline Natural Gas,Operating,GEN3 (67.5)
VA,54081,BLR04A,37.4556,-77.4308,Pipeline Natural Gas,Operating,GEN4 (67.5)
VA,54081,BLR04B,37.4556,-77.4308,Pipeline Natural Gas,Operating,GEN4 (67.5)
NY,54099,000044,43.8914,-73.3961,Residual Oil,Operating,GEN1 (42.1)
NY,54114,GT1,40.6417,-73.7778,Pipeline Natural Gas,Operating,"GEN1 (47.1), GEN3 (27)"
NY,54114,GT2,40.6417,-73.7778,Pipeline Natural Gas,Operating,"GEN2 (47.1), GEN3 (27)"
NY,54131,NTCT1,43.0483,-78.8539,Pipeline Natural Gas,Operating,"GEN1 (38.3), GEN2 (17)"
NY,54149,1,40.9168,-73.1292,Pipeline Natural Gas,Operating,GEN1 (42)
CA,54238,BIOMS1,37.9416,-121.3273,Wood,Operating,STG (49.9)
NV,54271,A01,36.0422,-115.0118,Pipeline Natural Gas,Operating,"CTG1 (35), STG (29.1)"
NV,54271,A02,36.0422,-115.0118,Pipeline Natural Gas,Operating,"CTG2 (35), STG (29.1)"
NC,54276,ES001,35.9069,-79.0617,Coal,Operating,TG3 (28)
NC,54276,ES002,35.9069,-79.0617,Coal,Operating,TG3 (28)
NC,54276,ES003,35.9069,-79.0617,Pipeline Natural Gas,Operating,
RI,54324,3,42.0099,-71.6701,Pipeline Natural Gas,Operating,"GEN1 (82.8), GEN3 (88.6)"
RI,54324,4,42.0099,-71.6701,Pipeline Natural Gas,Operating,"GEN2 (82.8), GEN3 (88.6)"
NV,54350,A001,36.3432,-114.9207,Pipeline Natural Gas,Operating,"GTA (21.7), STM (29.7)"
NV,54350,A002,36.3432,-114.9207,Pipeline Natural Gas,Operating,"GTB (21.7), STM (29.7)"
NV,54350,A003,36.3432,-114.9207,Pipeline Natural Gas,Operating,"STM (29.7), GTC (21.7)"
FL,54365,1,27.8708,-81.8253,Pipeline Natural Gas,Operating,"APC3 (28), APC1 (54)"
FL,54365,2,27.8708,-81.8253,Pipeline Natural Gas,Operating,"APC3 (28), APC2 (54)"
MI,54415,EUBLR,44.2634,-85.4348,Wood,Operating,GEN1 (40)
FL,54426,1,27.8489,-81.8775,Pipeline Natural Gas,Operating,"GT1 (82), ST1 (49.5)"
FL,54466,1,28.4422,-81.4119,Pipeline Natural Gas,Operating,GEN1 (144)
WA,54476,CT-1,48.9905,-122.2733,Natural Gas,Operating,"GEN1 (87.8), GEN2 (37.7)"
WA,54537,CT-1A,48.8283,-122.6853,Natural Gas,Operating,"CT1A (95.9), ST1 (93.7)"
WA,54537,CT-1B,48.8283,-122.6853,Natural Gas,Operating,"CT1B (95.9), ST1 (93.7)"
NY,54547,1,43.495,-76.4508,Pipeline Natural Gas,Operating,"5 (204.5), 1 (169.2)"
NY,54547,2,43.495,-76.4508,Pipeline Natural Gas,Operating,"5 (204.5), 2 (169.2)"
NY,54547,3,43.495,-76.4508,Pipeline Natural Gas,Operating,"3 (169.2), 6 (204.5)"
NY,54547,4,43.495,-76.4508,Pipeline Natural Gas,Operating,"4 (169.2), 6 (204.5)"
IL,54556,B06,41.7775,-87.8233,Pipeline Natural Gas,Operating,"TG01 (22.5), TG02 (22.5)"
IL,54556,B07,41.7775,-87.8233,Pipeline Natural Gas,Operating,"TG01 (22.5), TG02 (22.5)"
IL,54556,B08,41.7775,-87.8233,Pipeline Natural Gas,Operating,"TG02 (22.5), TG01 (22.5)"
IL,54556,B10,41.7775,-87.8233,Pipeline Natural Gas,Operating,"TG01 (22.5), TG02 (22.5)"
NY,54574,00001,44.7132,-73.4557,Pipeline Natural Gas,Operating,"GEN3 (95.2), GEN1 (95.2)"
NY,54574,00002,44.7132,-73.4557,Pipeline Natural Gas,Operating,"GEN3 (95.2), GEN2 (95.2)"
MA,54586,2,42.6308,-71.3133,Pipeline Natural Gas,Operating (Retired 10/31/2024),"TRENT (57.9), VAX (27.9)"
NY,54592,001,44.9503,-74.8928,Pipeline Natural Gas,Operating,"GEN2 (35.3), GEN1 (66.6)"
NY,54593,1,42.9828,-78.1592,Pipeline Natural Gas,Operating,"GEN1 (47.7), GEN2 (18.6)"
CT,54605,001,41.75,-72.6347,Pipeline Natural Gas,Operating,FT-8 (32)
PA,54634,1,40.8222,-76.1736,Coal Refuse,Operating,SNCP (99.2)
PA,54638,040,41.4908,-78.6767,Natural Gas,Operating,PT1 (54)
PA,54638,041,41.4908,-78.6767,Natural Gas,Operating,PT1 (54)
NJ,54640,001001,40.0613,-74.1686,Pipeline Natural Gas,Operating,"GEN1 (77.9), GEN3 (82.7)"
NJ,54640,002001,40.0613,-74.1686,Pipeline Natural Gas,Operating,"GEN2 (77.9), GEN3 (82.7)"
TX,54676,GT81,28.9801,-95.3421,,Operating,"G84 (200), G81 (80)"
TX,54676,GT82,28.9801,-95.3421,,Operating,"G82 (80), G84 (200)"
TX,54676,GT83,28.9801,-95.3421,,Operating,"G84 (200), G83 (80)"
AZ,54694,4101,32.7286,-114.6542,Pipeline Natural Gas,Operating,"GEN1 (44.1), GEN2 (18.5)"
TX,54748,GT1,29.9788,-93.9523,,Operating,G1 (38)
CA,54749,1,33.1185,-117.0995,Pipeline Natural Gas,Operating,"STG (10.2), CTG (41.2)"
MI,54751,01,43.0841,-83.6743,Wood,Operating,GEN1 (35)
OR,54761,1,45.8042,-119.37,Pipeline Natural Gas,Operating,"GEN1 (106.1), GEN2 (204.5)"
OR,54761,2,45.8042,-119.37,Pipeline Natural Gas,Operating,"GEN4 (204.5), GEN3 (106.1)"
CA,54768,GT1,35.4837,-119.0298,Pipeline Natural Gas,Operating,GEN1 (46)
PA,54785,2,39.9417,-75.1883,Pipeline Natural Gas,Operating,"GEN1 (57.6), GEN2 (135)"
